total_extension_nm,DNA_extension_avg_nm,force_avg_pN,force_sd_pN,average_bp_unzipped_avg,bp_unzipped_sd
71,70.6735,0.0241787,nan,0.369033,0.618472
72,71.6726,0.0242504,7.62939e-06,0.36904,0.618479
73,72.6716,0.0243222,nan,0.369031,0.618469
74,73.6706,0.0243948,0,0.369032,0.618469
75,74.6696,0.0244681,0,0.369051,0.618479
76,75.6686,0.0245419,nan,0.369039,0.618479
77,76.6676,0.0246146,0,0.369031,0.618469
78,77.6666,0.0246891,7.62939e-06,0.369033,0.618472
79,78.6656,0.0247635,nan,0.369039,0.618479
80,79.6646,0.0248381,nan,0.369039,0.618479
81,80.6636,0.0249126,nan,0.369031,0.618469
82,81.6626,0.0249878,0,0.369051,0.618479
83,82.6616,0.0250635,nan,0.369031,0.618469
84,83.6605,0.0251398,0,0.369041,0.618482
85,84.6595,0.0252162,nan,0.369041,0.618482
86,85.6585,0.0252926,nan,0.369033,0.618472
87,86.6575,0.025369,1.07896e-05,0.369031,0.618468
88,87.6564,0.0254471,0,0.36904,0.618481
89,88.6554,0.0255242,1.32145e-05,0.36905,0.618479
90,89.6543,0.0256018,1.52588e-05,0.369031,0.618468
91,90.6532,0.0256807,0,0.36905,0.618479
92,91.6522,0.0257601,nan,0.36904,0.618481
93,92.6511,0.0258383,0,0.369031,0.618468
94,93.65,0.0259184,1.07896e-05,0.36904,0.618481
95,94.649,0.0259985,7.62939e-06,0.36904,0.618481
96,95.6479,0.0260786,1.32145e-05,0.36904,0.618481
97,96.6468,0.0261587,1.07896e-05,0.369031,0.618469
98,97.6457,0.0262395,7.62939e-06,0.36905,0.618478
99,98.6446,0.0263208,0,0.369031,0.618468
100,99.6435,0.0264027,nan,0.369031,0.618469
101,100.642,0.0264847,7.62939e-06,0.369031,0.618468
102,101.641,0.0265666,7.62939e-06,0.369031,0.618468
103,102.64,0.0266504,1.32145e-05,0.369034,0.618474
104,103.639,0.0267339,1.07896e-05,0.369057,0.618488
105,104.638,0.0268169,1.52588e-05,0.369049,0.618478
106,105.637,0.0269016,1.32145e-05,0.369057,0.618488
107,106.636,0.0269857,1.07896e-05,0.369032,0.618471
108,107.634,0.0270702,7.62939e-06,0.369049,0.618478
109,108.633,0.0271552,nan,0.369031,0.618468
110,109.632,0.0272409,nan,0.369031,0.618468
111,110.631,0.0273266,nan,0.369031,0.618468
112,111.63,0.0274141,nan,0.369039,0.61848
113,112.629,0.0275005,1.52588e-05,0.369049,0.618478
114,113.628,0.0275874,0,0.36903,0.618468
115,114.626,0.0276749,1.52588e-05,0.36903,0.618468
116,115.625,0.027764,0,0.369056,0.618487
117,116.624,0.0278519,0,0.36903,0.618468
118,117.623,0.0279413,1.07896e-05,0.369033,0.618473
119,118.622,0.0280307,nan,0.369033,0.618473
120,119.62,0.0281201,1.07896e-05,0.36903,0.618468
121,120.619,0.0282108,1.07896e-05,0.369067,0.618487
122,121.618,0.0283008,7.62939e-06,0.36903,0.618468
123,122.617,0.028392,1.07896e-05,0.36903,0.618468
124,123.615,0.0284833,1.32145e-05,0.36903,0.618468
125,124.614,0.0285763,nan,0.369045,0.618487
126,125.613,0.0286677,7.62939e-06,0.36903,0.618468
127,126.612,0.0287608,nan,0.36903,0.618468
128,127.61,0.028854,1.07896e-05,0.36903,0.618468
129,128.609,0.0289484,0,0.369066,0.618487
130,129.608,0.0290421,1.70598e-05,0.36903,0.618468
131,130.607,0.0291371,1.70598e-05,0.36903,0.618468
132,131.605,0.0292321,7.62939e-06,0.36903,0.618468
133,132.604,0.0293284,7.62939e-06,0.369065,0.618487
134,133.603,0.0294239,0,0.36903,0.618468
135,134.601,0.0295208,nan,0.369032,0.618473
136,135.6,0.0296176,1.70598e-05,0.369032,0.618473
137,136.599,0.0297145,nan,0.36903,0.618467
138,137.597,0.0298132,7.62939e-06,0.369032,0.618473
139,138.596,0.0299119,0,0.369032,0.618472
140,139.595,0.0300107,1.07896e-05,0.369032,0.618472
141,140.593,0.0301094,1.52588e-05,0.369029,0.618467
142,141.592,0.03021,nan,0.36903,0.618467
143,142.591,0.0303105,nan,0.369032,0.618472
144,143.589,0.0304111,nan,0.369029,0.618467
145,144.588,0.0305135,1.52588e-05,0.369044,0.618485
146,145.587,0.0306155,1.07896e-05,0.369064,0.618486
147,146.585,0.0307179,1.07896e-05,0.369064,0.618486
148,147.584,0.0308208,nan,0.369043,0.618485
149,148.582,0.0309247,7.62939e-06,0.369064,0.618486
150,149.581,0.0310277,1.07896e-05,0.369029,0.618467
151,150.58,0.0311333,1.32145e-05,0.369064,0.618486
152,151.578,0.031238,0,0.369043,0.618485
153,152.577,0.0313438,nan,0.369064,0.618485
154,153.575,0.0314499,1.52588e-05,0.369063,0.618485
155,154.574,0.0315565,1.52588e-05,0.369043,0.618485
156,155.572,0.0316628,1.07896e-05,0.369029,0.618467
157,156.571,0.0317709,nan,0.369029,0.618467
158,157.57,0.0318789,0,0.369029,0.618466
159,158.568,0.0319887,nan,0.369043,0.618484
160,159.567,0.0320986,1.07896e-05,0.369043,0.618484
161,160.565,0.0322085,1.52588e-05,0.369043,0.618484
162,161.564,0.0323185,0,0.369029,0.618467
163,162.562,0.0324301,1.52588e-05,0.369042,0.618484
164,163.561,0.0325419,0,0.369042,0.618484
165,164.559,0.0326537,1.52588e-05,0.369031,0.618471
166,165.558,0.0327668,1.07896e-05,0.369062,0.618484
167,166.556,0.0328809,1.52588e-05,0.369042,0.618484
168,167.554,0.0329945,1.52588e-05,0.369042,0.618484
169,168.553,0.0331082,1.07896e-05,0.369028,0.618466
170,169.551,0.0332237,0,0.369028,0.618466
171,170.55,0.0333405,nan,0.369062,0.618484
172,171.548,0.0334564,nan,0.369042,0.618484
173,172.547,0.0335739,1.07896e-05,0.369031,0.618471
174,173.545,0.0336911,0,0.369042,0.618483
175,174.543,0.0338099,1.52588e-05,0.369061,0.618484
176,175.542,0.0339278,0,0.369028,0.618466
177,176.54,0.0340483,1.86881e-05,0.369061,0.618484
178,177.539,0.0341681,1.07896e-05,0.36903,0.61847
179,178.537,0.0342891,1.52588e-05,0.36903,0.61847
180,179.535,0.0344115,1.52588e-05,0.369063,0.618488
181,180.534,0.0345326,1.86881e-05,0.369061,0.618483
182,181.532,0.0346555,1.52588e-05,0.36906,0.618483
183,182.53,0.0347789,1.07896e-05,0.369041,0.618483
184,183.529,0.0349037,1.52588e-05,0.369041,0.618483
185,184.527,0.0350281,2.15792e-05,0.36906,0.618483
186,185.525,0.0351534,1.86881e-05,0.36903,0.61847
187,186.524,0.03528,1.07896e-05,0.369041,0.618483
188,187.522,0.0354066,1.86881e-05,0.369041,0.618483
189,188.52,0.0355334,1.52588e-05,0.36903,0.61847
190,189.518,0.0356614,1.52588e-05,0.36906,0.618483
191,190.517,0.0357904,1.07896e-05,0.369029,0.61847
192,191.515,0.0359207,0,0.369043,0.618487
193,192.513,0.0360511,1.07896e-05,0.369042,0.618487
194,193.511,0.0361815,0,0.36904,0.618482
195,194.51,0.036312,0,0.369027,0.618465
196,195.508,0.036446,0,0.369042,0.618487
197,196.506,0.0365782,nan,0.36904,0.618482
198,197.504,0.0367119,nan,0.369059,0.618482
199,198.502,0.0368465,1.07896e-05,0.36904,0.618482
200,199.501,0.0369824,0,0.36904,0.618482
201,200.499,0.037118,1.07896e-05,0.369058,0.618482
202,201.497,0.0372545,1.07896e-05,0.369029,0.618469
203,202.495,0.0373923,nan,0.369029,0.618469
204,203.493,0.0375302,nan,0.369026,0.618465
205,204.491,0.0376698,nan,0.369039,0.618481
206,205.489,0.0378095,nan,0.369029,0.618469
207,206.488,0.037951,nan,0.369041,0.618486
208,207.486,0.0380926,nan,0.369041,0.618485
209,208.484,0.0382341,1.07896e-05,0.369039,0.618481
210,209.482,0.0383771,1.07896e-05,0.369057,0.618481
211,210.48,0.038521,nan,0.369041,0.618485
212,211.478,0.0386663,1.07896e-05,0.369041,0.618485
213,212.476,0.0388115,1.07896e-05,0.369041,0.618485
214,213.474,0.0389569,1.52588e-05,0.369028,0.618469
215,214.472,0.0391048,1.52588e-05,0.369087,0.618497
216,215.47,0.0392512,nan,0.369025,0.618464
217,216.468,0.0394002,1.86881e-05,0.369028,0.618468
218,217.466,0.0395493,1.52588e-05,0.369025,0.618464
219,218.464,0.0397013,nan,0.369068,0.618496
220,219.462,0.039851,nan,0.369025,0.618464
221,220.46,0.0400037,nan,0.369027,0.618468
222,221.458,0.0401565,nan,0.369025,0.618464
223,222.456,0.0403123,1.52588e-05,0.369068,0.618496
224,223.454,0.0404657,nan,0.369027,0.618468
225,224.451,0.040622,nan,0.369039,0.618484
226,225.449,0.0407785,nan,0.369039,0.618483
227,226.447,0.0409351,1.07896e-05,0.369025,0.618463
228,227.445,0.041095,1.86881e-05,0.369049,0.618495
229,228.443,0.0412543,2.15792e-05,0.369084,0.618495
230,229.441,0.0414145,0,0.369084,0.618495
231,230.439,0.0415756,0,0.369049,0.618494
232,231.436,0.041736,1.52588e-05,0.369024,0.618463
233,232.434,0.0418999,1.07896e-05,0.369028,0.618471
234,233.432,0.0420638,nan,0.369026,0.618467
235,234.43,0.042229,0,0.369054,0.618479
236,235.428,0.0423953,2.15792e-05,0.369038,0.618482
237,236.425,0.0425628,nan,0.369048,0.618493
238,237.423,0.0427304,2.15792e-05,0.369048,0.618493
239,238.421,0.0428983,nan,0.369026,0.618467
240,239.418,0.0430694,1.52588e-05,0.369047,0.618493
241,240.416,0.0432404,nan,0.369064,0.618493
242,241.414,0.0434122,0,0.369047,0.618493
243,242.412,0.0435838,nan,0.369023,0.618462
244,243.409,0.0437588,nan,0.369027,0.61847
245,244.407,0.0439338,nan,0.369037,0.618481
246,245.404,0.044109,nan,0.369025,0.618466
247,246.402,0.0442876,0,0.369046,0.618492
248,247.4,0.044466,0,0.369063,0.618492
249,248.397,0.0446452,nan,0.369046,0.618492
250,249.395,0.0448243,nan,0.369027,0.61847
251,250.392,0.0450066,nan,0.369046,0.618492
252,251.39,0.0451891,0,0.369046,0.618492
253,252.387,0.0453719,1.52588e-05,0.369026,0.61847
254,253.385,0.0455579,1.52588e-05,0.369045,0.618491
255,254.382,0.0457442,0,0.369045,0.618491
256,255.38,0.0459305,2.15792e-05,0.369045,0.618491
257,256.377,0.0461195,0,0.369079,0.618492
258,257.375,0.0463069,nan,0.369026,0.618469
259,258.372,0.0464995,0,0.369078,0.618491
260,259.37,0.0466904,2.15792e-05,0.369044,0.61849
261,260.367,0.0468841,0,0.369044,0.61849
262,261.364,0.0470778,1.52588e-05,0.369044,0.61849
263,262.362,0.0472718,nan,0.369025,0.618468
264,263.359,0.047469,2.6429e-05,0.369044,0.61849
265,264.356,0.0476666,nan,0.369025,0.618468
266,265.354,0.0478667,0,0.369077,0.61849
267,266.351,0.0480652,nan,0.369025,0.618468
268,267.348,0.0482664,nan,0.369024,0.618468
269,268.346,0.0484702,nan,0.369076,0.61849
270,269.343,0.0486751,nan,0.369076,0.61849
271,270.34,0.04888,nan,0.369075,0.618489
272,271.337,0.049086,0,0.369024,0.618467
273,272.334,0.0492944,1.52588e-05,0.369042,0.618488
274,273.332,0.0495032,nan,0.369024,0.618467
275,274.329,0.0497145,nan,0.369074,0.618488
276,275.326,0.0499268,nan,0.369078,0.618496
277,276.323,0.0501391,nan,0.369074,0.618489
278,277.32,0.0503526,1.52588e-05,0.369023,0.618466
279,278.317,0.0505686,nan,0.369023,0.618466
280,279.314,0.0507873,nan,0.369073,0.618488
281,280.311,0.0510071,nan,0.369077,0.618495
282,281.308,0.0512269,3.41197e-05,0.369072,0.618487
283,282.305,0.0514476,0,0.36904,0.618487
284,283.302,0.0516711,0,0.36904,0.618487
285,284.299,0.0518948,nan,0.369022,0.618466
286,285.296,0.052121,2.15792e-05,0.369071,0.618487
287,286.293,0.0523491,2.6429e-05,0.36904,0.618486
288,287.29,0.052579,2.6429e-05,0.369093,0.618514
289,288.287,0.0528073,nan,0.369039,0.618485
290,289.284,0.0530411,2.15792e-05,0.369074,0.618493
291,290.281,0.0532732,1.52588e-05,0.369021,0.618465
292,291.277,0.0535103,2.15792e-05,0.369091,0.618513
293,292.274,0.0537452,0,0.36907,0.618485
294,293.271,0.0539836,nan,0.369069,0.618485
295,294.268,0.0542229,0,0.369038,0.618484
296,295.265,0.0544651,nan,0.369041,0.618491
297,296.261,0.0547072,nan,0.369037,0.618484
298,297.258,0.0549522,nan,0.369072,0.618492
299,298.255,0.0551981,2.15792e-05,0.369068,0.618484
300,299.251,0.0554474,nan,0.369089,0.618511
301,300.248,0.0556946,nan,0.369019,0.618463
302,301.245,0.0559468,1.52588e-05,0.369071,0.618491
303,302.241,0.0561999,2.15792e-05,0.369087,0.61851
304,303.238,0.0564544,nan,0.369039,0.61849
305,304.234,0.0567105,2.6429e-05,0.36907,0.618491
306,305.231,0.0569685,2.15792e-05,0.369039,0.61849
307,306.227,0.0572292,2.15792e-05,0.369039,0.618489
308,307.224,0.05749,2.15792e-05,0.369039,0.618489
309,308.22,0.0577536,nan,0.369068,0.61849
310,309.217,0.058019,nan,0.369038,0.618488
311,310.213,0.0582861,2.6429e-05,0.369085,0.618508
312,311.209,0.0585552,1.52588e-05,0.369055,0.618507
313,312.206,0.0588239,2.15792e-05,0.369017,0.618461
314,313.202,0.0590982,2.15792e-05,0.369084,0.618507
315,314.198,0.0593739,3.05176e-05,0.369083,0.618507
316,315.195,0.0596496,nan,0.369083,0.618507
317,316.191,0.0599263,0,0.369036,0.618487
318,317.187,0.0602083,3.05176e-05,0.369082,0.618506
319,318.183,0.0604906,0,0.369112,0.618507
320,319.179,0.0607746,1.52588e-05,0.369082,0.618505
321,320.176,0.0610588,3.05176e-05,0.369035,0.618486
322,321.172,0.0613483,0,0.369081,0.618505
323,322.168,0.0616389,2.15792e-05,0.369081,0.618505
324,323.164,0.0619305,nan,0.369034,0.618485
325,324.16,0.0622265,2.15792e-05,0.369112,0.618512
326,325.156,0.0625219,0,0.369066,0.618492
327,326.152,0.06282,nan,0.369062,0.618485
328,327.148,0.0631215,3.05176e-05,0.369079,0.618503
329,328.144,0.0634235,2.15792e-05,0.369061,0.618484
330,329.139,0.0637289,nan,0.369065,0.618491
331,330.135,0.064037,4.31584e-05,0.369106,0.618503
332,331.131,0.0643445,3.73762e-05,0.369032,0.618483
333,332.127,0.0646572,0,0.369048,0.618501
334,333.123,0.0649704,0,0.369031,0.618482
335,334.118,0.0652887,nan,0.369108,0.618508
336,335.114,0.0656065,nan,0.369063,0.618489
337,336.11,0.0659268,2.15792e-05,0.369062,0.618489
338,337.105,0.0662508,nan,0.369074,0.6185
339,338.101,0.0665776,3.05176e-05,0.369109,0.618514
340,339.097,0.0669055,nan,0.369108,0.618513
341,340.092,0.0672351,nan,0.369045,0.618498
342,341.088,0.0675686,0,0.369107,0.618512
343,342.083,0.0679038,3.05176e-05,0.369106,0.618512
344,343.079,0.068241,nan,0.369044,0.618497
345,344.074,0.0685818,3.05176e-05,0.369106,0.618511
346,345.069,0.0689246,2.15792e-05,0.369105,0.618511
347,346.065,0.0692692,nan,0.369043,0.618496
348,347.06,0.0696175,0,0.369104,0.61851
349,348.055,0.0699677,2.15792e-05,0.3691,0.618503
350,349.051,0.0703197,nan,0.369041,0.618495
351,350.046,0.0706773,2.15792e-05,0.369041,0.618494
352,351.041,0.0710349,nan,0.36904,0.618494
353,352.036,0.0713981,4.82525e-05,0.369101,0.618508
354,353.031,0.0717632,3.05176e-05,0.3691,0.618507
355,354.026,0.0721283,nan,0.3691,0.618507
356,355.021,0.0724978,3.05176e-05,0.369084,0.618517
357,356.016,0.072873,nan,0.369129,0.618541
358,357.011,0.0732459,nan,0.369098,0.618506
359,358.006,0.0736259,nan,0.369097,0.618505
360,359.001,0.0740059,3.73762e-05,0.369097,0.618505
361,359.996,0.0743877,0,0.369036,0.618491
362,360.99,0.0747751,2.15792e-05,0.369036,0.61849
363,361.985,0.0751682,nan,0.369095,0.618503
364,362.98,0.0755626,3.05176e-05,0.369124,0.618537
365,363.974,0.0759579,3.05176e-05,0.369094,0.618503
366,364.969,0.0763547,nan,0.369034,0.618488
367,365.964,0.076757,nan,0.369034,0.618488
368,366.958,0.0771649,nan,0.369092,0.618502
369,367.953,0.0775747,0,0.369091,0.618501
370,368.947,0.0779845,2.15792e-05,0.36909,0.6185
371,369.941,0.0784017,3.73762e-05,0.36909,0.6185
372,370.936,0.0788189,2.15792e-05,0.369089,0.618499
373,371.93,0.0792432,3.05176e-05,0.369118,0.618532
374,372.924,0.0796683,2.15792e-05,0.369088,0.618499
375,373.919,0.0800948,nan,0.369036,0.618496
376,374.913,0.0805269,3.05176e-05,0.369035,0.618496
377,375.907,0.0809647,nan,0.369086,0.618497
378,376.901,0.0814039,nan,0.369114,0.618529
379,377.895,0.0818457,0,0.369033,0.618494
380,378.889,0.0822927,nan,0.369033,0.618494
381,379.883,0.082745,3.05176e-05,0.369112,0.618527
382,380.877,0.0831994,3.05176e-05,0.369117,0.618539
383,381.87,0.0836543,3.73762e-05,0.369082,0.618494
384,382.864,0.0841159,nan,0.369109,0.618525
385,383.858,0.08458,2.15792e-05,0.36903,0.618491
386,384.852,0.0850528,nan,0.369164,0.618537
387,385.845,0.085524,3.73762e-05,0.369112,0.618535
388,386.839,0.0860008,2.15792e-05,0.369111,0.618534
389,387.832,0.0864833,2.15792e-05,0.36916,0.618535
390,388.826,0.0869642,5.2858e-05,0.369027,0.618488
391,389.819,0.0874538,nan,0.369103,0.61852
392,390.812,0.0879473,2.15792e-05,0.369053,0.618519
393,391.806,0.0884446,0,0.369107,0.618531
394,392.799,0.0889457,0,0.369052,0.618517
395,393.792,0.0894505,nan,0.3691,0.618518
396,394.785,0.0899593,0,0.369023,0.618485
397,395.778,0.0904768,0,0.369152,0.618529
398,396.771,0.0909931,0,0.369075,0.618496
399,397.764,0.0915199,nan,0.369156,0.618539
400,398.757,0.0920433,nan,0.369095,0.618514
401,399.75,0.0925779,nan,0.369148,0.618526
402,400.743,0.0931143,3.05176e-05,0.369147,0.618525
403,401.735,0.0936544,3.05176e-05,0.369045,0.618511
404,402.728,0.0942021,nan,0.36915,0.618535
405,403.721,0.0947534,nan,0.369149,0.618534
406,404.713,0.0953066,nan,0.369095,0.618521
407,405.706,0.0958706,0,0.369173,0.618563
408,406.698,0.0964316,4.31584e-05,0.369092,0.618519
409,407.69,0.0970035,0,0.369144,0.618531
410,408.682,0.097579,nan,0.369091,0.618518
411,409.675,0.0981598,nan,0.369116,0.618547
412,410.667,0.0987469,3.05176e-05,0.369141,0.618528
413,411.659,0.0993318,nan,0.369036,0.618503
414,412.651,0.0999278,nan,0.369034,0.618502
415,413.643,0.100535,4.31584e-05,0.369164,0.618555
416,414.634,0.10114,nan,0.36911,0.618542
417,415.626,0.101751,nan,0.36911,0.618541
418,416.618,0.102368,3.05176e-05,0.369133,0.618522
419,417.609,0.102994,nan,0.369131,0.618522
420,418.601,0.103621,5.2858e-05,0.369085,0.618519
421,419.592,0.10426,4.31584e-05,0.36918,0.618578
422,420.584,0.1049,nan,0.369178,0.618577
423,421.575,0.105542,nan,0.369126,0.618517
424,422.566,0.106197,4.31584e-05,0.36915,0.618545
425,423.557,0.106853,4.31584e-05,0.369124,0.618516
426,424.548,0.107523,6.10352e-05,0.369173,0.618572
427,425.539,0.108193,nan,0.369176,0.618581
428,426.53,0.108865,nan,0.369119,0.618513
429,427.521,0.109549,nan,0.369167,0.618568
430,428.512,0.110236,3.05176e-05,0.369117,0.618511
431,429.502,0.110935,nan,0.369164,0.618565
432,430.493,0.111636,4.31584e-05,0.369138,0.618536
433,431.483,0.112351,4.31584e-05,0.369171,0.618583
434,432.473,0.113066,nan,0.36917,0.618582
435,433.464,0.113782,0,0.369108,0.618504
436,434.454,0.114512,6.10352e-05,0.369107,0.618503
437,435.444,0.115256,nan,0.369165,0.618579
438,436.434,0.115991,7.47525e-05,0.369018,0.618499
439,437.424,0.116747,nan,0.36916,0.618575
440,438.413,0.117507,6.82394e-05,0.369159,0.618574
441,439.403,0.118267,5.2858e-05,0.369157,0.618572
442,440.393,0.119041,6.10352e-05,0.369156,0.618571
443,441.382,0.119816,3.05176e-05,0.369144,0.618549
444,442.372,0.120606,nan,0.369152,0.618567
445,443.361,0.1214,nan,0.369009,0.61849
446,444.35,0.122205,0,0.369007,0.618489
447,445.339,0.12302,nan,0.369146,0.618564
448,446.328,0.12384,nan,0.369144,0.618562
449,447.317,0.12466,nan,0.369095,0.618506
450,448.305,0.125505,0,0.369233,0.61858
451,449.294,0.126343,0,0.369138,0.618557
452,450.283,0.127192,6.10352e-05,0.369136,0.618555
453,451.271,0.128057,4.31584e-05,0.369134,0.618553
454,452.259,0.128931,4.31584e-05,0.369269,0.618625
455,453.247,0.1298,0,0.36913,0.61855
456,454.235,0.130694,4.31584e-05,0.369127,0.618548
457,455.223,0.131588,4.31584e-05,0.369125,0.618546
458,456.211,0.132496,4.31584e-05,0.369169,0.618597
459,457.199,0.133406,nan,0.369121,0.618542
460,458.186,0.13433,4.31584e-05,0.369119,0.618541
461,459.174,0.135268,0,0.369171,0.61861
462,460.161,0.136207,6.10352e-05,0.369123,0.618556
463,461.148,0.137161,4.31584e-05,0.369122,0.618555
464,462.135,0.138129,nan,0.369163,0.618603
465,463.122,0.139098,6.10352e-05,0.369116,0.618551
466,464.109,0.140082,4.31584e-05,0.369114,0.618549
467,465.095,0.141079,6.10352e-05,0.369156,0.618596
468,466.082,0.142078,7.47525e-05,0.369109,0.618544
469,467.068,0.143092,6.10352e-05,0.369106,0.618542
470,468.054,0.144119,4.31584e-05,0.369148,0.61859
471,469.04,0.145148,nan,0.369101,0.618537
472,470.026,0.146205,nan,0.369152,0.618604
473,471.012,0.14726,0,0.369216,0.618585
474,471.997,0.148332,6.10352e-05,0.369265,0.618649
475,472.983,0.149405,6.10352e-05,0.369209,0.61858
476,473.968,0.150507,nan,0.369258,0.618644
477,474.953,0.15161,nan,0.369255,0.618641
478,475.938,0.152718,0,0.369082,0.618522
479,476.923,0.153846,nan,0.369197,0.61857
480,477.907,0.154997,6.10352e-05,0.369128,0.618584
481,478.892,0.156141,7.47525e-05,0.36919,0.618564
482,479.876,0.157307,nan,0.369113,0.61856
483,480.86,0.158494,0,0.369243,0.618643
484,481.844,0.159686,nan,0.369239,0.61864
485,482.828,0.160883,0,0.369103,0.618552
486,483.811,0.162101,0,0.369181,0.618568
487,484.794,0.163352,4.31584e-05,0.369228,0.61863
488,485.778,0.16459,7.47525e-05,0.369173,0.618563
489,486.761,0.165855,6.10352e-05,0.369219,0.618624
490,487.743,0.167137,7.47525e-05,0.369215,0.61862
491,488.726,0.168418,4.31584e-05,0.369211,0.618617
492,489.708,0.169729,0,0.369216,0.618631
493,490.691,0.171041,8.63167e-05,0.369202,0.61861
494,491.672,0.172381,nan,0.369247,0.61867
495,492.654,0.173723,nan,0.369194,0.618603
496,493.636,0.175094,nan,0.369207,0.618635
497,494.617,0.176465,nan,0.369185,0.618596
498,495.598,0.177866,6.10352e-05,0.369182,0.618594
499,496.579,0.179277,nan,0.369295,0.618652
500,497.56,0.180707,8.63167e-05,0.369289,0.618648
501,498.54,0.182157,nan,0.369184,0.618616
502,499.521,0.183617,8.63167e-05,0.36918,0.618612
503,500.501,0.185106,6.10352e-05,0.369252,0.618695
504,501.48,0.186597,nan,0.369169,0.618603
505,502.46,0.188116,6.10352e-05,0.369241,0.618686
506,503.439,0.189658,8.63167e-05,0.369372,0.618685
507,504.418,0.191208,0,0.369367,0.618681
508,505.397,0.192787,0,0.369377,0.618709
509,506.375,0.194374,nan,0.369221,0.618669
510,507.354,0.195983,8.63167e-05,0.369231,0.618696
511,508.332,0.197615,nan,0.369357,0.618693
512,509.309,0.199262,6.10352e-05,0.369218,0.618686
